id,created_at,favorite_count,retweet_count,text
1362081262387740675,2021-02-17 16:47:33+00:00,72,28,earnings before the open tomorrow WMT FVRR GOLD WM NEM APRN HRL MAR FE WST AAWW NICE BLMN SO HL STNG TECK LKQ EPAM VG NVMI TPH PPL SCL BRC RS DAN HRI RWLK VC SHLX TRP RCM IDCC GEL GTLS CBZ MTRN ACRE WAB SRE
1362062073098891270,2021-02-17 15:31:18+00:00,93,24,earnings after the close TLRY FSLY TWLO BIDU SPWR STMP SAM MRO ET SNBR NVTA IQ JACK ALB SNPS HLF CYH TXG RGR MOS AR UCTT CAKE PAAS SKT AXTA CDE RBBN NTR QTWO LASR PXD BCOV UFPI LPI OVV GMED VKTX SWAV SUN CF
1361858779902578688,2021-02-17 02:03:29+00:00,113,29,In case you ve missed it earnings have turned positive year over year this earnings season SPY QQQ SPX
1361741028743651328,2021-02-16 18:15:35+00:00,37,4,Short interest continues to climb for ADI as the stock breaks above a trend line heading into earnings before the open tomorrow
1361720345644978181,2021-02-16 16:53:24+00:00,93,32,earnings before the open tomorrow SHOP WIX WING ADI PTN GRMN HLT TSEM DAVA OC ALE SAH CRL NI FUN HSIC RDCM ATH DNOW RPRX EQT COMM VPG GPC ES BCOR GLDO CHH HEES MIC IRWD UFCS BPMC ENLC SFL
1361690409383194624,2021-02-16 14:54:27+00:00,90,21,earnings after the market closes today SEDG RNG OXY A EXAS BYD LZB DVN LSCC CAR DENN CRMT AIG CLR CSOD KREF KRNT CHCT ACCO WTER DIOD INVH KAR ACC QTS MCY TNET NMIH MERC VNO ANDE IOSP HE CMP WIRE EDRY FSP RPAI
1361349634959024131,2021-02-15 16:20:20+00:00,154,44,Upcoming earnings releases with the highest volatility NEX APRN CNDT BXRX CASA MGI OEC VG ACCO BCOV GEL CYH STMP KLR SM VKTX MD SP
1360937780021444616,2021-02-14 13:03:46+00:00,92,19,TRIP has found a lot of new love ahead of its earnings release this Thursday valentinesday2021
1360608012285730823,2021-02-13 15:13:23+00:00,12,1,Yes but there are still companies reporting Monday evening
1360606553783599104,2021-02-13 15:07:35+00:00,777,342,earnings for the week PLTR SHOP CVS WMT ROKU FSLY FVRR AAP TLRY TWLO WIX AMAT GOLD TTD AN DBX BIDU YNDX WING LPX ZTS TRU SPWR ECL ADI BIGC SEDG EXPD WM MRO RNG STMP USFD TRMN ET BKI OXY TRTN VMC TSEM SNBR HLT
1360603468684222467,2021-02-13 14:55:20+00:00,2,0,nyc Corp For the average it is the percentage change from the close prior to earnings until the close after earnings For today s move it is from the close before earnings until the time we put the graphic together
1360330832628641794,2021-02-12 20:51:58+00:00,55,13,Bigger than usual earnings moves today from IMGN TUFN VCRA ILMN HUBS RARE SVMK MSGE CARG CTT DLR CGNX NET DVA OTIC BL AEM NWE
1360258373443289090,2021-02-12 16:04:03+00:00,104,37,earnings before the open on Tuesday PLTR CVS AAP AN LPX YNDX ZTS TRU ECL EXPD USFD TRTN VMC BKI NXRT JELD KLR MGP SABR CEVA IAA BRKR ALLE BXRX FELE IPGP GEO USAC WWR ALX
1360244027619213323,2021-02-12 15:07:02+00:00,1,0,we re on it
1360237005658030083,2021-02-12 14:39:08+00:00,71,17,The stock market is closed on Monday for Washington s Birthday but there are still companies scheduled to report earnings after the close that evening DAC NEPT SCI SB NEX OTTR MEDP LBTYA
1360236260493824002,2021-02-12 14:36:11+00:00,1,0,we try to identify areas of support and resistance which tend to be points at which stock prices gravitate towards or move away from so we use them more for setups and exits than anything predictive We have a premium service where we often discuss these points but little more
1359956802151006211,2021-02-11 20:05:43+00:00,36,4,Bigger than usual earnings moves today from VNDA SSTK QUOT OESX BRG QLYS GNRC TLND ATGC PACB TPX AIN NUS PI ZNGA OLKS EQIX POOL
1359928824394354688,2021-02-11 18:14:32+00:00,49,16,Friday morning earnings ENB D NWL SXT FTS AIMC HUN TUFN MCO LECO PRLB CAE WPC AXL FNMA NBLX IMGN MSGE
1359926739812691968,2021-02-11 18:06:15+00:00,8,0,Surf MMJ MELI has not scheduled earnings yet They usually give us more than a week s notice so probably after next week
1359926263805333508,2021-02-11 18:04:22+00:00,0,0,MMJ no
1359926041108762626,2021-02-11 18:03:29+00:00,0,0,MMJ DM d you
1359892001311842304,2021-02-11 15:48:13+00:00,0,0,MMJ We ve not gotten a date from SFT yet
1359890959866028032,2021-02-11 15:44:05+00:00,101,36,earnings after the close DIS ACB NET DDOG DXCM GDDY ILMN TWOU EXPE SGEN HUBS VRSN FROG JCOM APDN MHK RARE DVA BL DLR OTIC CARG AEM BIO CGNX BJRI CC SVMK AVXL SPSC GP LTRX INUV FLO VECO TEX FRT MRC LIVX VCRA AMK
1359878588930154497,2021-02-11 14:54:55+00:00,82,18,earningsseason is far from over The 3rd busiest day is two weeks away CRM MRNA RKT CLF SPCE BBY VALE W NKLA LI FSLR WDAY VLDR CVNA RUN CWH ZS AMT PCG KL FTCH ENDP NVCR ADSK AEP ABNB DELL BAND TREE BUD KDP WW SWI AES
1359585908270526469,2021-02-10 19:31:55+00:00,39,5,Bigger than usual earnings moves today from CRTO MESA AKAM ATEN PAA EGOV TYL FMC USNA KMDA CDAY IPG HP ARCC CCK CME AEIS CCJ
1359576170510118921,2021-02-10 18:53:13+00:00,35,5,Expectations have gotten interestingly positive for the REITs reporting earnings after the close today FR CTRE IRT
1359568999059771399,2021-02-10 18:24:43+00:00,81,31,earnings before the open tomorrow PEP AZN KHC TSN YETI K LH GNRC CYBR KPTI SAFE POOL MT COWN ZBRA ALNY DUK IRDM SSTK BWA TAP COHU SON TPX MAC QSR AZEK BAM VIRT PATK NUS MYOV BIOX OESX AGTC AB R FAF SANW THS
1359531495707324418,2021-02-10 15:55:42+00:00,106,35,earnings after the close UBER ZNGA IRBT MGM ZG SONO ELY BE PAYC PACB LUMN SAVE ORLY EFX XPO KGC NLY EQIX MOH BHF AVLR EXEL QLYS FLDM ATUS ACLS EGAN CERN WU STAG TRUP TTGT TLND AZRE VNDA HR TRMB ARI MFC PI MC
1359210791745052677,2021-02-09 18:41:20+00:00,46,8,Bigger than usual earnings moves today from HBI GLUU PERI ARCH WCC CDK COTY ALLT VRNS LMNX JKHY NRZ RE SPG CGC SPGI SLQT KKR though perhaps GLUU isn t really about earnings
1359199200391688192,2021-02-09 17:55:16+00:00,1,0,TLRY has not scheduled earnings yet
1359199111841472513,2021-02-09 17:54:55+00:00,1,0,jayce VRM has not scheduled earnings yet The last two quarters they ve given about a two week notice so we are currently looking towards the end of the month We ll place a checkmark next to the date once it is confirmed with the company
1359189279612817408,2021-02-09 17:15:51+00:00,1,2,MELI has not scheduled earnings yet
1359187760167452680,2021-02-09 17:09:49+00:00,1,0,No
1359186102695960585,2021-02-09 17:03:13+00:00,84,30,earnings before the open tomorrow GM KO UAA TEVA VERU CME MCFT IQV INMD AEIS TMHC BXMT BG CDW CCJ HP TM TPB KMDA RDWR DBD RADA PAG IPG MHH CIM CHEF ARCC EEFT PDS FLOW CRTO BDC ASC PYPD HCSG
1359179015333031937,2021-02-09 16:35:04+00:00,0,0,We publish one for the coming month each week in our newsletter at
1359161823220674567,2021-02-09 15:26:45+00:00,103,35,earnings after the close TWTR CSCO ENPH LYFT MAT AKAM AYX FISV THC ATEN YELP CCK MESA QGEN YCBD RPD NCR GNSS TWO TRVG FMC RRR PAA MODN PEAK REYN USNA EGP ACGL BKH ISR PRI VOYA WELL AIZ GPRE PSEC UDR PFLT PNNT
1358858161084633089,2021-02-08 19:20:06+00:00,31,4,Investors have the highest expectations in Garner IT among companies reporting earnings in the next 24 hours
1358843755973984258,2021-02-08 18:22:52+00:00,69,26,earnings before the open CGC CRSR CNC COTY SQNS NRZ WCC AVYA PERI DD FOXA FIS SPGI GT ARMK IIVI CAMT INCY HAIN CARR MAS LCII MBUU MLM SEE VSH FSV ALLT TDG MPAA IT CEIX HBI WLTW ARCH JLL AVNT CTS GRA NVT SRDX
1358793448892071936,2021-02-08 15:02:58+00:00,95,26,earnings after the close CHGG TTWO SPG AMKR NUAN ACM HQY BECN VRNS DHT KKR JKHY GBDC RAMP KFRC SSD LMNX LEG IIIV DLA CORT ATEX BLKB RE SLQT PHX RGA ESE CDK BAP OMF ENTA ELVT MTRX TFII SNEX
1358150138980687872,2021-02-06 20:26:40+00:00,1,0,MMJ Companies don t usually report earnings during market hours They report either before the open or after the close This changes their last trading day before earnings and first trading day after earnings
1358104513647894528,2021-02-06 17:25:23+00:00,3,0,trader83 MELI has not scheduled earnings yet so any date is just an estimate Last year they reported on 10 2 but they aren t likely to report this week so we are going with next week for now
1358103821407371265,2021-02-06 17:22:38+00:00,2,0,MMJ VRM has not scheduled earnings yet so that is just an estimated date of 2 17 until we get confirmation
1358096460856844289,2021-02-06 16:53:23+00:00,10,2,Who ya got
1358096458193461262,2021-02-06 16:53:22+00:00,52,10,Contrarian vs Trend Following Who ya got GM is the most loved stock going into earnings this week while PXLW is the least vs
1358069298045009922,2021-02-06 15:05:27+00:00,2,1,MMJ You can get it each week in our newsletter at
1358060496767827968,2021-02-06 14:30:28+00:00,21,0,MMJ Google
1358059288686702596,2021-02-06 14:25:40+00:00,905,408,earnings for the week CGC GM CRSR HAS TWTR KO DIS COTY GPN CSCO ACB CNC CHGG PEP ENPH ZNGA UBER CRNT ENR TTWO NET AMG AZN CRNC TEVA SPG KHC SAIA SQNS UAA DDOG GFN IRBT WCC TSN NRZ LH PERI CNA YETI AYX K MAT
1357764359494258689,2021-02-05 18:53:44+00:00,77,18,Bigger than usual earnings moves today from TDC BILL TWST CCS VIVO GPRO ATVI COLM SYNA PLT WYNN YRCW AON LPLA VREX CBOE EL NEWR
1357720822392225792,2021-02-05 16:00:43+00:00,101,20,earnings scheduled before the market opens on Monday HAS GPN CRNT ENR AMG SAIA CRNC GFN DNB CNA GTES NSSC trying out a format change
1357419812578865152,2021-02-04 20:04:37+00:00,64,11,Bigger than usual earnings moves today from BCLI GOOS WMS WD APPS KLIC AMSC ALGT JHG SNA IP ABC SIMO MMS DGII TKR CI APD
1357382609056264195,2021-02-04 17:36:47+00:00,74,29,Friday morning earnings REGN VIVO EL ADNT SNY OIIM SPB ROAD ITW CAH CBOE AON BERY ZBH TT BBU HRC LAZ EAF CIVB CSWI LIN
1357346176949833734,2021-02-04 15:12:01+00:00,135,37,earnings after the close PINS SNAP PTON F ATVI GILD TMUS GPRO FTNT U ZEN SKX MCHP DECK TWST PFSI BILL CCS PRU NLOK WYNN WWE ARWR MPWR PLT DXC SYNA COLM AOSL NBIX KLIC NEWR OTEX PFPT OHI POST MTD ENVA SKYW VREX
1357091031506894850,2021-02-03 22:18:10+00:00,2,0,InTrades yeah SNE doesn t issue a press release and this is based on the time of the press release So unfortunately it got left off this list
1357058664583073801,2021-02-03 20:09:33+00:00,61,15,Bigger than usual earnings moves today from MTOR ITI DT CHKP INGR GOOGL POWI TGI EPAY PKI AVY PFGC EA FEYE SPOT STE EVR ATO
1357036461019844615,2021-02-03 18:41:19+00:00,77,29,earnings before the open tomorrow NOK CLX BMY PENN MRK DGX PM HIMX YUM VSTO IEX CI HSY BDX GOOS RL APD RDS A ABB CMI LSPD ALXN IP SNA BAX BLL LQDT TPR ABC WMS OCSL AGCO BCE MPW SOHU TW ARW ODFL GPI ICE NYT SR
1356988083175108619,2021-02-03 15:29:05+00:00,115,46,earnings after the close PYPL QCOM APPS EBAY QRVO ALGN GRUB PLUS NTGR KLAC ALL CTSH SU AFL MXL ELF UWMC MET ADTN AVTR YUMC EMKR FORM ECHO UHAL ANGI TSE SIMO UGI SAN VVV HI SITM INOV MUSA DGII AVNW ALGT CCMP ASH
1356680984742215681,2021-02-02 19:08:47+00:00,45,13,Bigger than usual earnings moves today from HOG PBI TECH HAE CACC WAT SKY VRTX KMT ABG MPC EMR MMP OMCL MAN KMPR LITE CMRE
1356680430196568068,2021-02-02 19:06:35+00:00,1,0,LGND MGro Careers Thanks we are looking into it
1356656684287086592,2021-02-02 17:32:13+00:00,105,34,earnings before the open tomorrow ABBV SPOT SNE LGND BIIB HUM DT SMG BSX CHKP EPD LAD MIME CPRI APTV BIP AVY PFGC APO SLAB LFUS EVR SC MTOR TGI INGR MKL SNDR MSGS HWM WNC VNE CNHI
1356632910753918977,2021-02-02 15:57:45+00:00,117,41,earnings after the close today AMZN GOOGL CMG EA FEYE AMGN MTCH TCS PKI CB DOX ICHR BRKS MRCY AMCR DLHC TENB APAM POWI ATO SANM MHO SMCI BDN ATGE EPAY FBHS OCFT SCSC MANH VIAV LU ITI TRNS LFVN STE HMN GAIN
1356561275615125504,2021-02-02 11:13:06+00:00,59,12,The shorts keep piling into AON with earnings scheduled on Friday and a similar increase in WLTW which is reporting next week setting up for a potential squeeze on a move above 211 for AON shortsqueeze
1356351006150455298,2021-02-01 21:17:34+00:00,49,3,AXTA has delayed earnings that isn t usually a good sign
1356303034033315840,2021-02-01 18:06:56+00:00,5,0,plc NOK is Thursday before the open
1356298992439721985,2021-02-01 17:50:53+00:00,130,47,earnings before the open BABA PFE UPS XOM BP HOG SIRI HCA RACE MCK MDC MPC COP CTLT LITE ATHM BEN ARCB IDXX TECH PBI SYY ABG ENTG LII EMR GPK MAN ALGM GWW AQUA PINC MPLX ETN BR PJT ST IMO HLNE VRTS WAT MMP
1356266879422238720,2021-02-01 15:43:16+00:00,44,12,Either despite or because of the COVID vaccine expectations going into PFE earnings are coming off a multi year low The company is scheduled to report results before the open tomorrow
1356258260823793670,2021-02-01 15:09:02+00:00,74,20,earnings after the close today NXPI VRTX CRUS RMBS PCH SKY WMG FN ARE HLIT KRC RMR CSWC CMRE CBT CACC OMCL WWD TESS KMPR KMT IBTX
1356033848895795201,2021-02-01 00:17:18+00:00,0,0,maybe but even though UPS is expected to report strong results we have support resistance at 156 while expectations are coming off more than a five year high
1355921151487320065,2021-01-31 16:49:28+00:00,1,0,1best More than 95 of the time if a company has not scheduled or confirmed a date the week prior to an estimated date that date is wrong This calendar does not include estimated dates
1355874304135737344,2021-01-31 13:43:19+00:00,4,0,1best Not sure where that is coming from but while COTY usually reports during the first week of February they have not scheduled earnings yet
1355871161104609280,2021-01-31 13:30:50+00:00,8,0,There are more than 60 companies scheduled to report earnings after the close on the Feb 3 This list shows the top ten based on interest among our members UWMC is currently last on that list
1355517171359768579,2021-01-30 14:04:12+00:00,1367,598,earnings for the week AMZN BABA PFE UPS PINS PYPL SNAP GOOGL XOM F QCOM TMO PTON ABBV APPS SPOT ON ATVI CLX BMY BP GILD CMG EA OTIS EBAY QTNT NXPI FEYE VRTX SIRI CRUS MRK PLUS LGND BIIB PENN HOG ARLP MDC REGN
1355239972249493507,2021-01-29 19:42:43+00:00,59,11,Bigger than usual earnings moves today from BAH MSTR SWKS ABCB CHTR FFBC PFG FBP FICO CLFD ROP CVX BZH SYF TFSL JNPR FHI HTBK
1355205795739271174,2021-01-29 17:26:54+00:00,0,0,Well at least partially right We had AMC as 2 2 instead of AMCR but AMCR should not be on this list
1355199232660148227,2021-01-29 17:00:50+00:00,129,48,Companies reporting earnings next week with the highest percentage increase in short interest since their last earnings release ARE COP USAT HUM ELF AMC RMBS MRK MWA ABB LPLA LAZ ANGI BILL CRUS TTMI CCMP EA
1355165140015050756,2021-01-29 14:45:21+00:00,81,19,We currently have 415 confirmed earnings releases for next week but this is all we ve got for Monday morning TMO ON QTNT OTIS ARLP SBT
1354889198407450626,2021-01-28 20:28:52+00:00,65,8,Bigger than usual earnings moves today from PTC WHR SLM CMCSA AOS AAL NG HAFC URI CP CACI HOLX BC BPOP STM FLWS HZO CRS
1354834583192268802,2021-01-28 16:51:50+00:00,81,30,Friday morning earnings CAT LLY SAP ERIC CVX HON CL WY LHX CHTR PSX SYF BAH GNTX BMI CHD RDY ROP JCI FBP LYB AMTD DSKE CPLP BSVN PFS ROLL WETF TWIN MOG A ESXB
1354818870347878402,2021-01-28 15:49:24+00:00,1,0,S Steel It is only 20 but short interest in MSTR has mostly all come since early December
1354807762916581383,2021-01-28 15:05:16+00:00,77,21,earnings after the close V SWKS X TEAM WDC MDLZ EGHT JNPR MSTR BZH FICO RMD OLN MITK ABCB ETH CSTR HTH USX CE DLB CLFD GBCI PFG RHI CVCO OCFC NATI EMN AX FISI MATW HLI AJG CFB SIGI TBBK FFBC FIBK FHI MYFW BY
1354784936977453057,2021-01-28 13:34:34+00:00,31,3,It was just a month ago that everyone seemed to dislike AVY but a couple of upgrades and now sentiment has swung the other way going into earnings next week
1354558092323790850,2021-01-27 22:33:10+00:00,1,1,Just in case you missed it XLNX reported after the close today
1354512121283940356,2021-01-27 19:30:29+00:00,56,12,Bigger than usual earnings moves today from AGYS HOPE SBUX BUSE GD GLW CNI BXP FCF VBTX VFC EHC CPF TRMK PGR MXIM ANTM BA
1354497724251574277,2021-01-27 18:33:17+00:00,109,37,earnings before the open tomorrow MCD AAL MA MKC LUV SHW TSCO MO FLWS JBLU CMCSA NOC PHM STM DHR VLO SWK DOW XEL TROW MSCI NUE GATX HZO WRK BC ABMD AOS FLEX ATI EXP SMED NVR ADS MUR SIFY CNX UBSI RCI PNR ORI
1354451137546563589,2021-01-27 15:28:10+00:00,133,56,earnings after the close AAPL TSLA FB LRCX NOW TER WHR LEVI HOLX CCI CALX LVS CP EXTR MTH SYK EW URI MKSI PKG NG CREE SLM PTC ARAY CACI LSTR AVT SSB NXGN SPFI CLB AMP LOB WASH MEOH SEIC SLG RJF AZPN FRBA DRE
1354433188223971331,2021-01-27 14:16:50+00:00,60,10,Given the current environment you might be interested in knowing that short interest in CALX is at its highest level since 2012 going into its earnings release after the close today The stock bottomed in 2012 with a 4 handle
1354136505476919297,2021-01-26 18:37:56+00:00,336,32,Investors and traders at the end of this week will be like
1354110665988988931,2021-01-26 16:55:15+00:00,152,47,earnings scheduled before the open tomorrow BA T ABT NDAQ ANTM GLW PGR BX GD ADP APH VFC KNX MKTX MPX NSC TDY EAT TEL ROL HES EXTR TXT OSK NYCB CVLT CLS MNRO PB HESM GWB USAP RES SBSI GIB CPF
1354076317612974081,2021-01-26 14:38:46+00:00,138,46,earnings scheduled after the market closes today AMD MSFT SBUX TXN LRN FFIV COF NAVI MRTN CNI MXIM SLGN CHRW VAR WRB BXP EHC AGYS HA RNR WSBC CAC KTCC FCF PFC TRMK FMBI HOPE RNST VBTX LBC HAFC UMBF
1353822198633553920,2021-01-25 21:48:59+00:00,4,0,AMD reports tomorrow and we were told before then without a conference call It isn t uncommon for communication to fade while being acquired but we expected results by now
1353740632129466368,2021-01-25 16:24:52+00:00,126,46,earnings scheduled before the market opens tomorrow JNJ GE MMM LMT VZ DHI AXP NEE RTX FCX NVS PLD PII NEP ALK XRX ALV ROK AUDC CIT UBS CATC PPBI SFNC ADM SNV IVZ AUB FFWM PEBO PCAR GATX is postponed to Thursday
1353715347774439430,2021-01-25 14:44:24+00:00,97,29,earnings scheduled after the close today XLNX AGNC STLD BRO GGG AUY BOOT CR FBK FUL HXL ELS JJSF BXS EFSC CVLG SFBS HTLF STXB PFBC GSBC WSFS HMST BHLB EQBK
1353503153497452547,2021-01-25 00:41:13+00:00,165,38,Of companies reporting this week investors expectations have increased the most over the past quarter for BMRC HOLX XEL TROW SYK EGHT MMC MPX JBLU JNPR and APH while decreasing for RDY JCI FRBK ARAY GWB CBU AUY AVT ROP DOW
1352980408804274176,2021-01-23 14:04:01+00:00,2465,916,earnings for the week AAPL TSLA AMD FB MSFT JNJ GE BA MMM T LMT VZ DHI AAL MCD ABT FCX KMB AXP RTX NEE XLNX V SBUX CAT LRCX MA OFG NOW NDAQ NVS PLD PII MKC BMRC ALK SHW TXN NEP LUV BOH LLY SWKS PGR PHG
1352645017744121856,2021-01-22 15:51:17+00:00,76,18,Monday morning earnings KMB OFG BMRC BOH PHG CADE CBU FRBK
1352290609571233792,2021-01-21 16:23:00+00:00,75,13,BRO is expected to beat earnings next week and is setting up for a potential breakout cupandhandle
1352270084564279298,2021-01-21 15:01:26+00:00,103,39,earnings after the close today and before the open tomorrow INTC IBM ALLY ISRG SLB CSX FHN EDU PPG STX KSU RF HBAN FOR RBNC FHB PBCT SIVB OZK INDB ASB WRLD also TSK WAL NBHC TRST TCBI BMTC ICBK ACBI
1351927427753250818,2021-01-20 16:19:51+00:00,88,21,upcoming earnings FCEL UAL TFC AA TRV UNP KEY KMI FBC DFS HOMB BKR TAL SASR NTRS FITB MTB WNS PLXS BANC BEDU WTFC BKU SBNY UMPQ WBS HWC INBK LYTS STL NFE
